90,0.8
90,3.9
90,5
90,2.7
90,2.9
90,3.8
90,1.2
90,3.1
90,4.7
90,3.5
90,3.2
90,5.6
90,4.5
90,4.5
90,6.1
90,3.7
90,1.1
90,3.8
90,1.7
90,1.7
90,3.4
90,2.9
90,2.2
90,2.8
90,4.5
90,4.1
90,4.6
90,4.8
90,8.1
90,8.2
90,14
90,4.7
90,6.6
90,5.9
90,8.7
90,8.1
90,6.6
90,4.6
90,2.5
90,7.6
90,0.4
90,1.8
90,3.9
90,3.8
90,6.3
90,2.8
90,4.6
90,5.8
90,4.9
90,6
90,2.4
90,1.4
90,4.8
90,4.6
90,4.9
90,7.8
90,7.1
90,7
90,4.7
90,2.5
90,2
90,8.2
90,3.1
90,2.2
90,1.3
90,3
90,2.1
90,6.7
90,4.1
90,3.7
90,4.5
90,2.2
90,2
90,2.9
90,3.6
90,3.9
90,4.9
90,5.6
90,3.5
90,4.8
90,2.8
90,2.3
90,3.2
90,4.4
90,5.2
90,4.8
90,3.8
90,4.2
90,4.9
90,3.5
90,1.8
90,0.6
90,10.5
90,6
90,4
90,8.5
90,5.1
90,5.1
90,5.7
90,5.6
90,7.4
90,4.6
90,4.7
90,2.3
90,1.6
90,2.8
90,2.2
90,1
90,1.8
90,1.3
90,0.9
90,2.3
90,2.4
90,2.8
90,2.2
90,4
90,5.3
90,5.8
90,5
90,2.2
90,8.7
90,9.1
90,8.8
90,9
90,1.9
90,1
90,5.5
90,4.9
90,3.9
90,6.8
90,6.9
90,3.6
90,2.7
90,3.3
90,1.5
90,1
90,4.8
90,4.2
90,3.4
90,3.8
90,4.9
90,5.1
90,3.7
90,8.3
90,8.2
90,4.9
90,5.5
90,5.2
90,3.5
90,2.2
90,8
90,6.3
90,3.1
90,4.3
90,2.8
90,2.2
90,5.3
90,8.7
90,5
90,6.2
90,3.1
90,2.9
90,2.9
90,1.6
90,0.6
90,2.2
90,3.7
90,4.7
90,4.6
90,5.1
90,5.4
90,7
100,3.8
100,2.4
100,2
100,1.4
100,2.3
100,2.4
100,2.1
100,1.8
100,4.1
100,3.8
100,2
100,1.4
100,1.3
100,1.3
100,2.5
100,2.6
100,7.4
100,5.5
100,2
100,2.2
100,4.4
100,3.2
100,3.4
100,4.4
100,2.7
100,5.4
100,4
100,2.9
100,2.2
100,0.7
100,1.1
100,3
100,0.6
100,2.4
100,3.9
100,4.9
100,4.2
100,5.2
100,3.1
100,2.7
100,2.7
100,0.8
100,1.8
100,1.5
100,4.1
100,2.4
100,3
100,0.5
100,2.4
100,1.3
100,5.1
100,4
100,2
100,4.5
100,3.3
100,1.7
100,1.2
100,2.8
100,3.8
100,4.3
100,3.3
100,4.8
100,1.1
100,0.3
100,1.8
100,2.6
100,0.7
100,1.5
100,6.5
100,5.3
100,8.9
100,2.7
100,0.9
100,3
100,1.2
100,1.7
100,7.4
100,8.2
100,7.6
100,3.9
100,2.5
100,0.7
100,1.6
100,1.2
100,2.9
100,2.9
100,2.8
100,3.2
100,1.4
100,3.2
100,2.3
100,1.9
100,2
100,0.6
100,0.6
100,8.7
100,3.5
100,4.6
100,4.7
100,3.2
100,5.3
100,6.5
100,5.9
100,3.5
100,2.8
100,3.9
100,2
100,1.6
100,0.9
100,1.8
100,1.8
100,1.6
100,2.7
100,2.7
100,2.3
100,1.5
100,2.5
100,3.5
100,5.2
100,1
100,2.4
100,4.1
100,3.5
100,2.1
100,1.7
100,2.5
100,2.9
100,3.3
100,2.7
100,2.1
100,1.4
100,1
100,1.4
100,3.7
100,4.8
100,1
100,2.5
100,6
100,5.7
100,4.3
100,5.9
100,3.8
100,4.8
100,1.1
100,1.8
100,0.8
100,1.8
100,1.7
100,2.2
100,7.8
100,6.8
110,2.7
110,2.6
110,6.2
110,5.6
110,4.8
110,4.3
110,0.8
110,1.8
110,4
110,1.7
110,1.8
110,0.7
110,2.2
110,2.6
110,3.2
110,2.3
110,5.9
110,2.8
110,2.1
110,4.2
110,7.7
110,5.4
110,5.4
110,4.6
110,5.1
110,5.3
110,5.2
110,3.9
110,4.2
110,3.6
110,1.4
110,1
110,1.1
110,1
110,2.9
110,1.1
110,1
110,3.5
110,0.6
110,3.5
110,6.3
110,5.9
110,3.5
110,1
110,3.9
110,1.4
110,5.7
110,5.2
110,5.5
110,4.8
110,3.5
110,2.3
110,0.9
110,1.7
110,3.4
110,1.8
110,1.6
110,2.1
110,2.9
110,3.4
110,3.1
110,1.5
110,3.2
110,1.8
110,2.1
110,4.8
110,3
110,4.4
110,5.2
110,5.7
110,5.5
110,1.2
110,1.1
110,0.9
110,0.4
110,1.8
110,2.2
110,4.3
110,2.3
110,3.3
110,4.6
110,3.7
110,6.4
110,6.9
110,5.7
110,2
110,6.9
110,5.6
110,6.6
110,5.7
110,6.3
110,1.8
110,2.6
110,1.6
110,3.5
110,3.5
110,7.2
110,4
110,1.9
110,2
110,5.9
110,3.6
110,4.1
110,7.9
110,6.5
110,5.9
110,6.7
110,3.3
110,4.1
110,4.2
110,3.8
110,3.9
110,1.8
110,1.7
110,1.8
110,0.6
110,11.5
110,13.3
110,6.1
110,3
110,6.5
110,2.8
110,1.9
110,1.2
110,0.9
110,1.1
110,2.5
110,2.5
110,2.2
110,7.9
110,1.9
110,2.4
110,3.1
110,1.9
110,4.5
110,1.1
110,0.8
110,0.9
110,3
110,4.8
110,2
110,2.2
110,2.4
110,4.6
110,5.7
110,8.4
110,6.5
110,2.1
110,1.9
110,2.9
110,8.5
110,6.9
110,7.6
120,5.2
120,3.1
120,2.7
120,0.7
120,2.6
120,6.2
120,6.4
120,7.3
120,8.5
120,8.5
120,3.6
120,4.4
120,5.5
120,4.5
120,1.6
120,4.8
120,5.7
120,4.1
120,6.3
120,6.6
120,6.9
120,9
120,6
120,7
120,4.3
120,4.6
120,5.5
120,3
120,2
120,4.8
120,1.1
120,2.2
120,4.7
120,4.3
120,2.5
120,5.8
120,1.4
120,4
120,3.3
120,3.7
120,2.4
120,2.8
120,3.4
120,1.1
120,6.2
120,3.7
120,2.5
120,4.1
120,6.6
120,1.7
120,0.8
120,4.3
120,3
120,1.2
120,2.7
120,4.4
120,1.2
120,4.3
120,1.2
120,0.7
120,4.7
